1.55444 0.759544
1.56566 0.760031
1.57688 0.760507
1.58811 0.760972
1.59933 0.761425
1.61055 0.761866
1.62178 0.762293
1.633 0.762707
1.64422 0.763106
1.65545 0.76349
1.66667 0.763858
1.66667 0.763858
1.67789 0.76421
1.68912 0.764545
1.70034 0.764864
1.71156 0.765167
1.72279 0.765454
1.73401 0.765725
1.74523 0.765981
1.75646 0.766221
1.76768 0.766446
1.7789 0.766655
1.79013 0.76685
1.80135 0.767029
1.81257 0.767194
1.8238 0.767344
1.83502 0.76748
1.84624 0.767601
1.85747 0.767708
1.86869 0.767802
1.87991 0.767881
1.89114 0.767946
1.90236 0.767998
1.91358 0.768036
1.92481 0.768061
1.93603 0.768073
1.94725 0.768072
1.95848 0.768058
1.9697 0.768031
1.98092 0.767992
1.99215 0.76794
2.00337 0.767876
2.01459 0.767799
2.02582 0.767711
2.03704 0.767611
2.04826 0.767498
2.05949 0.767375
2.07071 0.76724
2.08193 0.767093
2.09316 0.766936
2.10438 0.766767
2.1156 0.766588
2.12683 0.766398
2.13805 0.766197
2.14927 0.765986
2.1605 0.765765
2.17172 0.765533
2.18294 0.765291
2.19417 0.76504
2.20539 0.764779
2.21661 0.764508
2.22784 0.764228
2.23906 0.763939
2.25028 0.76364
2.26151 0.763333
2.27273 0.763016
2.28395 0.762691
2.29518 0.762357
2.3064 0.762015
2.31762 0.761665
2.32885 0.761307
2.34007 0.76094
2.35129 0.760566
2.36252 0.760184
2.37374 0.759795
2.38496 0.759398
2.39619 0.758994
2.40741 0.758583
2.41863 0.758164
2.42986 0.757739
2.44108 0.757308
2.4523 0.75687
2.46353 0.756425
2.47475 0.755974
2.48597 0.755517
2.4972 0.755054
2.50842 0.754586
2.51964 0.754111
2.53087 0.753632
2.54209 0.753146
2.55331 0.752656
2.56454 0.75216
2.57576 0.75166
2.58698 0.751155
2.59821 0.750645
2.60943 0.75013
2.62065 0.749612
2.63188 0.749089
2.6431 0.748561
2.65432 0.748031
2.66555 0.747496
2.67677 0.746957
2.68799 0.746415
2.69922 0.74587
2.71044 0.745322
2.72166 0.74477
2.73289 0.744216
2.74411 0.743659
2.75533 0.743099
2.76656 0.742537
2.77778 0.741972
2.77778 0.741972
2.789 0.741405
2.80023 0.740836
2.81145 0.740265
2.82267 0.739691
2.8339 0.739114
2.84512 0.738535
2.85634 0.737953
2.86757 0.737368
2.87879 0.73678
2.89001 0.736189
2.90124 0.735595
2.91246 0.734997
2.92368 0.734397
2.93491 0.733792
2.94613 0.733185
2.95735 0.732573
2.96858 0.731958
2.9798 0.731339
2.99102 0.730716
3.00225 0.730089
3.01347 0.729458
3.02469 0.728822
3.03592 0.728183
3.04714 0.727538
3.05836 0.72689
3.06959 0.726236
3.08081 0.725578
3.09203 0.724915
3.10326 0.724247
3.11448 0.723574
3.1257 0.722896
3.13693 0.722213
3.14815 0.721525
3.15937 0.720831
3.1706 0.720131
3.18182 0.719426
3.19304 0.718715
3.20427 0.717998
3.21549 0.717276
3.22671 0.716547
3.23794 0.715813
3.24916 0.715072
3.26038 0.714325
3.27161 0.713571
3.28283 0.712811
3.29405 0.712045
3.30528 0.711271
3.3165 0.710491
3.32772 0.709704
3.33895 0.70891
3.35017 0.708109
3.36139 0.707301
3.37262 0.706485
3.38384 0.705662
3.39506 0.704832
3.40629 0.703994
3.41751 0.703149
3.42873 0.702295
3.43996 0.701434
3.45118 0.700565
3.4624 0.699688
3.47363 0.698802
3.48485 0.697908
3.49607 0.697006
3.5073 0.696096
3.51852 0.695177
3.52974 0.694249
3.54097 0.693313
3.55219 0.692368
3.56341 0.691414
3.57464 0.69045
3.58586 0.689478
3.59708 0.688496
3.60831 0.687505
3.61953 0.686505
3.63075 0.685495
3.64198 0.684476
3.6532 0.683447
3.66442 0.682408
3.67565 0.681359
3.68687 0.6803
3.69809 0.679231
3.70932 0.678151
3.72054 0.677062
3.73176 0.675962
3.74299 0.674851
3.75421 0.67373
3.76543 0.672598
3.77666 0.671456
3.78788 0.670302
3.7991 0.669138
3.81033 0.667962
3.82155 0.666775
3.83277 0.665577
3.844 0.664368
3.85522 0.663147
3.86644 0.661914
3.87767 0.66067
3.88889 0.659414
3.88889 0.659414
3.90011 0.658146
3.91134 0.656867
3.92256 0.655575
3.93378 0.654273
3.94501 0.652959
3.95623 0.651633
3.96745 0.650297
3.97868 0.648949
3.9899 0.647591
4.00112 0.646221
4.01235 0.644841
4.02357 0.643451
4.03479 0.64205
4.04602 0.640639
4.05724 0.639217
4.06846 0.637786
4.07969 0.636344
4.09091 0.634893
4.10213 0.633432
4.11336 0.631961
4.12458 0.630481
4.1358 0.628992
4.14703 0.627493
4.15825 0.625985
4.16947 0.624468
4.1807 0.622943
4.19192 0.621408
4.20314 0.619865
4.21437 0.618314
4.22559 0.616754
4.23681 0.615185
4.24804 0.613609
4.25926 0.612024
4.27048 0.610432
4.28171 0.608832
4.29293 0.607224
4.30415 0.605609
4.31538 0.603986
4.3266 0.602356
4.33782 0.600718
4.34905 0.599074
4.36027 0.597423
4.37149 0.595764
4.38272 0.594099
4.39394 0.592428
4.40516 0.59075
4.41639 0.589066
4.42761 0.587375
4.43883 0.585678
4.45006 0.583975
4.46128 0.582267
4.4725 0.580553
4.48373 0.578833
4.49495 0.577107
4.50617 0.575376
4.5174 0.57364
4.52862 0.571899
4.53984 0.570152
4.55107 0.568401
4.56229 0.566645
4.57351 0.564884
4.58474 0.563119
4.59596 0.561349
4.60718 0.559575
4.61841 0.557797
4.62963 0.556014
4.64085 0.554228
4.65208 0.552438
4.6633 0.550644
4.67452 0.548847
4.68575 0.547046
4.69697 0.545241
4.70819 0.543434
4.71942 0.541623
4.73064 0.539809
4.74186 0.537993
4.75309 0.536174
4.76431 0.534352
4.77553 0.532527
4.78676 0.5307
4.79798 0.528871
4.8092 0.52704
4.82043 0.525207
4.83165 0.523371
4.84287 0.521534
4.8541 0.519696
4.86532 0.517855
4.87654 0.516014
4.88777 0.514171
4.89899 0.512326
4.91021 0.510481
4.92144 0.508635
4.93266 0.506788
4.94388 0.50494
4.95511 0.503091
4.96633 0.501242
4.97755 0.499393
4.98878 0.497544
5 0.495694
